"ResponseId","HHCODE","PERCODE","NAME","AGE","AGE2","AGE3","RACE_1","RACE_2","RACE_3","RACE_4","RACE_5","RACE_6","RACE_7","RACE_7_TEXT","RACE_8","RACE1","GEND","GEND2","GEND_TEXT","EDUC","EDUC2","EDUC3","STUDENT","STUDENT2","SCHOOL_NAME","SCHOOL_STREET","SCHOOL_CITY","SMODE_1","SMODE_2","SMODE_3","SMODE_4","SMODE_5","SMODE_6","SMODE_7","SMODE_8","SMODE_8_TEXT","SMODE_9","SMODE_WABI","SMODE_AUTO","SMODE_TRAN","SMODE_HOME","SMODE_WABITRAN","SMODE1","WORKER","WDAYS_COMMUTE","WDAYS_COMMUTE2","WDAYS_HOME","WDAYS_HOME2","WHOURS","WHOURS2","WFLEX","WFLEX2","WFLEX3","WORK_NAME","WORK_STREET","WORK_CITY","WMODE_1","WMODE_2","WMODE_3","WMODE_4","WMODE_5","WMODE_6","WMODE_7","WMODE_7_TEXT","WMODE_8","WMODE_WABI","WMODE_AUTO","WMODE_TRAN","WMODE_HOME","WMODE_WABITRAN","WMODE1","DRVLIC","KNOW_BIKE","KNOW_BIKE2","KNOW_AUTO","KNOW_AUTO2","KNOW_TRAN","KNOW_TRAN2","LIMIT_1","LIMIT_2","LIMIT_3","LIMIT_4","LIMIT_5","LIMIT_6","LIMIT_7","LIMIT_8","LIMIT_9","LIMIT_10","LIMIT1","MORE","WORK_LAT","WORK_LNG","WORK_ADD","WORK_PID","WORK_GEOID","WORK_APPROX","SCHOOL_LAT","SCHOOL_LNG","SCHOOL_ADD","SCHOOL_PID","SCHOOL_GEOID","SCHOOL_APPROX"
"R_3EzDuPO0Uuv7zMM",1127,1,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Associate degree (e.g. AA, AS) ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050011021",FALSE,NA,NA,"","",NA,NA
"R_3EzDuPO0Uuv7zMM",1127,2,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",7,"6 to 7",0,"No",60,"41 or more","Neither flexible nor inflexible","Neither/Inflexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050005022",FALSE,NA,NA,"","",NA,NA
"R_2EtoUQ808gVF2MG",1128,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","No","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050010021",FALSE,NA,NA,"","",NA,NA
"R_1K0UWxmICCDtuTF",1129,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_1K0UWxmICCDtuTF",1129,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",4,"0 to 4",2,"Yes",60,"41 or more","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_2xLtbbtifUnYDSG",1130,1,"","65 to 74 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_2xLtbbtifUnYDSG",1130,2,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,"Not well","Not well/No","Not well","Not well/No","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,"Yes","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_cD7WY0OOFGH7lvj",1131,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490111252002",TRUE,NA,NA,"","",NA,NA
"R_cD7WY0OOFGH7lvj",1131,2,"","20 to 24 years","18 to 24 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Associate degree (e.g. AA, AS) ","Some college/Associate","Less than bachelor","Yes, full-time","Yes","","","",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"",FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"Multimodal","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","",NA,NA,NA,NA,"","","490050007022",FALSE
"R_3g7wy7Ia3GFosQ4",1132,1,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1MZ30rEtpJFAdyG",1133,1,"","65 to 74 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",2,"0 to 4",NA,NA,8,"1 to 19","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1MZ30rEtpJFAdyG",1133,2,"","65 to 74 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",2,"0 to 4",NA,NA,6,"1 to 19","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_3j2Rjq3epQyzqFS",1134,1,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",2,"0 to 4",1,"Yes",6,"1 to 19","Very inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050004011",FALSE,NA,NA,"","",NA,NA
"R_3j2Rjq3epQyzqFS",1134,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",6,"6 to 7",4,"Yes",45,"41 or more","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050006006",FALSE,NA,NA,"","",NA,NA
"R_3PTeD3tYriQIqSt",1135,1,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",5,"Yes",30,"20 to 39","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"No travel","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050012012",FALSE,NA,NA,"","",NA,NA
"R_3PTeD3tYriQIqSt",1135,2,"","45 to 54 years","45 to 54 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_2CIh1ZoDp71DkH3",1136,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050014021",FALSE,NA,NA,"","",NA,NA
"R_2CIh1ZoDp71DkH3",1136,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,40,"40","Somewhat flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050014021",FALSE,NA,NA,"","",NA,NA
"R_3PmIEGhfIRN76Rx",1137,1,"","65 to 74 years","65 years and over","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_3PmIEGhfIRN76Rx",1137,2,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Some college, no degree ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Yes","No",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_22PT3EbB9QaWVd8",1138,1,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",0,"No",40,"40","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_22PT3EbB9QaWVd8",1138,2,"","35 to 44 years","35 to 44 years","35 to 54 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",0,"0 to 4",2,"Yes",15,"1 to 19","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"No travel","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050005013",FALSE,NA,NA,"","",NA,NA
"R_3hurD8dCKdk2xjK",1139,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Associate degree (e.g. AA, AS) ","Some college/Associate","Less than bachelor","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",0,"0 to 4",3,"Yes",22,"20 to 39","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"No travel","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050012022",FALSE,NA,NA,"","",NA,NA
"R_3hurD8dCKdk2xjK",1139,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",1,"Yes",65,"41 or more","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1pRM7Jos6qsUigt",1140,1,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Doctorate degree (e.g. PhD, EdD)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",0,"0 to 4",1,"Yes",50,"41 or more","Very flexible","Flexible","Neither/Flexible","","","",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Walk/Bike/Bus","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","","490050007022",FALSE,NA,NA,"","",NA,NA
"R_1pRM7Jos6qsUigt",1140,2,"","55 to 64 years","55 to 64 years","55 years and over",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",NA,NA,60,"41 or more","Somewhat inflexible","Neither/Inflexible","Inflexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Yes","Yes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050010024",FALSE,NA,NA,"","",NA,NA
"R_dm5HTEUzA0JyJ5T",1141,1,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Female","Female","","Bachelor's degree (e.g. BA, BS) ","Bachelor degree","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes","Yes","Yes","Yes","Yes","No","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","Yes",NA,NA,"","",NA,NA,NA,NA,"","",NA,NA
"R_dm5HTEUzA0JyJ5T",1141,2,"","25 to 34 years","25 to 34 years","18 to 34 years",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,"White-alone","Male","Male","","Master's degree (e.g. MA, MS, MEng, MEd, MSW, MBA)","Higher than bachelor","Bachelor or higher","No","No","","","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Yes",5,"5",2,"Yes",42,"41 or more","Very flexible","Flexible","Neither/Flexible","","","",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Auto only","Yes","Yes","Yes","Yes","Yes","Not well","Not well/No",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"No","No",NA,NA,"","","490050010023",FALSE,NA,NA,"","",NA,NA
