"ResponseId","HHResponseId","HHCODE","PERCODE","PERNAME","DIARY","DATE","PLANO","PLACE","PLACE_NAME","PLACE_STREET","PLACE_CITY","PLOC0","PLOC","PLOC_LAT","PLOC_LNG","PLOC_ADD","PLOC_PID","PLOC_APPROX","PLOC_GEOID","ARR_HOUR","ARR_MIN","ARR_AMPM","ARR_TIME","ACTIVITY","ACTIVITY_TEXT","LEAVE","NOTRIPS","NOTRIPS_TEXT","DEP_HOUR","DEP_MIN","DEP_AMPM","DEP_TIME","ACT_TIME","MODE","MODE_TEXT","PEOPLE","VEHICLE","VEHICLE_TEXT"
"R_30oa95we2nKzKu8","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-15,6,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",4,45,"PM",2019-01-15 16:45:00,"Home activities","","Yes",NA,"",5,45,"PM",2019-01-15 17:45:00,60,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_30oa95we2nKzKu8","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-15,7,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",5,55,"PM",2019-01-15 17:55:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",8,15,"PM",2019-01-15 20:15:00,140,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_30oa95we2nKzKu8","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-15,8,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",8,25,"PM",2019-01-15 20:25:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-16 03:00:00,395,NA,"",NA,NA,""
"R_dap4WiRcIgfsUuJ","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-16,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-16 03:00:00,"Home activities","","No","Worked around home (not for pay)","",3,0,"AM",2019-01-17 03:00:00,1440,NA,"",NA,NA,""
"R_0H5GXJpX91jf5gl","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-17,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-17 03:00:00,"Home activities","","No","Worked around home (not for pay)","",3,0,"AM",2019-01-18 03:00:00,1440,NA,"",NA,NA,""
"R_1im1LgIcnzFt2i9","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-18,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-18 03:00:00,"Home activities","","Yes",NA,"",12,15,"PM",2019-01-18 12:15:00,555,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Audi A4"
"R_1im1LgIcnzFt2i9","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-18,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",12,25,"PM",2019-01-18 12:25:00,"Eat meal at restaurant","","Yes",NA,"",1,0,"PM",2019-01-18 13:00:00,35,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Audi A4"
"R_1im1LgIcnzFt2i9","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-18,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,10,"PM",2019-01-18 13:10:00,"Home activities","","Yes",NA,"",7,0,"PM",2019-01-18 19:00:00,350,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_1im1LgIcnzFt2i9","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-18,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050011011",7,5,"PM",2019-01-18 19:05:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",7,40,"PM",2019-01-18 19:40:00,35,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_1im1LgIcnzFt2i9","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-18,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",7,45,"PM",2019-01-18 19:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-19 03:00:00,435,NA,"",NA,NA,""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-19 03:00:00,"Home activities","","Yes",NA,"",2,20,"PM",2019-01-19 14:20:00,680,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",2,30,"PM",2019-01-19 14:30:00,"Eat meal at restaurant","","Yes",NA,"",3,15,"PM",2019-01-19 15:15:00,45,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",3,25,"PM",2019-01-19 15:25:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",3,50,"PM",2019-01-19 15:50:00,25,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050003003",4,0,"PM",2019-01-19 16:00:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",4,20,"PM",2019-01-19 16:20:00,20,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",4,30,"PM",2019-01-19 16:30:00,"Home activities","","Yes",NA,"",7,0,"PM",2019-01-19 19:00:00,150,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,6,"Other place","","","","","",NA,NA,"","",FALSE,"490050011011",7,5,"PM",2019-01-19 19:05:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",7,40,"PM",2019-01-19 19:40:00,35,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_uxkPTUQFlsNikq5","R_QmFhomy4UaJfVyF",1171,1,"","DIARY12",2019-01-19,7,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",7,45,"PM",2019-01-19 19:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-20 03:00:00,435,NA,"",NA,NA,""
"R_1OpYz7jhs2J0ZSz","R_QmFhomy4UaJfVyF",1171,1,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",10,50,"AM",2019-01-29 10:50:00,470,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1OpYz7jhs2J0ZSz","R_QmFhomy4UaJfVyF",1171,1,"","DIARY3",2019-01-29,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050008003",10,55,"AM",2019-01-29 10:55:00,"Other errands or appointments (bank, professional office, doctor/dentist, etc.)","","Yes",NA,"",11,50,"AM",2019-01-29 11:50:00,55,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1OpYz7jhs2J0ZSz","R_QmFhomy4UaJfVyF",1171,1,"","DIARY3",2019-01-29,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",11,55,"AM",2019-01-29 11:55:00,"Home activities","","Yes",NA,"",7,5,"PM",2019-01-29 19:05:00,430,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1OpYz7jhs2J0ZSz","R_QmFhomy4UaJfVyF",1171,1,"","DIARY3",2019-01-29,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050011011",7,10,"PM",2019-01-29 19:10:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",7,30,"PM",2019-01-29 19:30:00,20,"Car/Van/Truck/SUV Driver","","0 (none)","Primary household vehicle",""
"R_1OpYz7jhs2J0ZSz","R_QmFhomy4UaJfVyF",1171,1,"","DIARY3",2019-01-29,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",7,35,"PM",2019-01-29 19:35:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,445,NA,"",NA,NA,""
"R_3KPzktfcyUnyKxo","R_QmFhomy4UaJfVyF",1171,1,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",1,10,"PM",2019-01-30 13:10:00,610,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Audi A4"
"R_3KPzktfcyUnyKxo","R_QmFhomy4UaJfVyF",1171,1,"","DIARY4",2019-01-30,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",1,20,"PM",2019-01-30 13:20:00,"Eat meal at restaurant","","Yes",NA,"",1,45,"PM",2019-01-30 13:45:00,25,"Car/Van/Truck/SUV Passenger","","1","Other household vehicle (please describe)","Audi A4"
"R_3KPzktfcyUnyKxo","R_QmFhomy4UaJfVyF",1171,1,"","DIARY4",2019-01-30,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,55,"PM",2019-01-30 13:55:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-31 03:00:00,785,NA,"",NA,NA,""
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-14 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-14 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,30,"AM",2019-01-14 07:30:00,"Work activities","","Yes",NA,"",12,20,"PM",2019-01-14 12:20:00,290,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",12,30,"PM",2019-01-14 12:30:00,"Home activities","","Yes",NA,"",12,35,"PM",2019-01-14 12:35:00,5,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",12,45,"PM",2019-01-14 12:45:00,"Eat meal at restaurant","","Yes",NA,"",12,55,"PM",2019-01-14 12:55:00,10,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,5,"PM",2019-01-14 13:05:00,"Home activities","","Yes",NA,"",1,10,"PM",2019-01-14 13:10:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,6,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",2,15,"PM",2019-01-14 14:15:00,"Work activities","","Yes",NA,"",5,20,"PM",2019-01-14 17:20:00,185,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1EcwoI3bah3adUy","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-14,7,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",5,20,"PM",2019-01-14 17:20:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-15 03:00:00,580,NA,"",NA,NA,""
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-15 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-15 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,30,"AM",2019-01-15 07:30:00,"Work activities","","Yes",NA,"",12,50,"PM",2019-01-15 12:50:00,320,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,0,"PM",2019-01-15 13:00:00,"Home activities","","Yes",NA,"",2,0,"PM",2019-01-15 14:00:00,60,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,4,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",2,10,"PM",2019-01-15 14:10:00,"Work activities","","Yes",NA,"",5,20,"PM",2019-01-15 17:20:00,190,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",5,30,"PM",2019-01-15 17:30:00,"Home activities","","Yes",NA,"",5,45,"PM",2019-01-15 17:45:00,15,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,6,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",5,55,"PM",2019-01-15 17:55:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",8,15,"PM",2019-01-15 20:15:00,140,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1jk8EjPHIG4bBC9","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-15,7,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",8,20,"PM",2019-01-15 20:20:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-16 03:00:00,400,NA,"",NA,NA,""
"R_QbqQoYSLgSmvfVL","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-16,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-16 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-16 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_QbqQoYSLgSmvfVL","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-16,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,30,"AM",2019-01-16 07:30:00,"Work activities","","Yes",NA,"",12,55,"PM",2019-01-16 12:55:00,325,"Car/Van/Truck/SUV Passenger","","1","A non-household (someone else's) vehicle",""
"R_QbqQoYSLgSmvfVL","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-16,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",1,10,"PM",2019-01-16 13:10:00,"Eat meal at restaurant","","Yes",NA,"",2,0,"PM",2019-01-16 14:00:00,50,"Car/Van/Truck/SUV Passenger","","1","A non-household (someone else's) vehicle",""
"R_QbqQoYSLgSmvfVL","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-16,4,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",2,15,"PM",2019-01-16 14:15:00,"Work activities","","Yes",NA,"",6,30,"PM",2019-01-16 18:30:00,255,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_QbqQoYSLgSmvfVL","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-16,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",6,40,"PM",2019-01-16 18:40:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-17 03:00:00,500,NA,"",NA,NA,""
"R_WBz00Tx3OKdaf1D","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-17,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-17 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-17 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_WBz00Tx3OKdaf1D","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-17,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,30,"AM",2019-01-17 07:30:00,"Work activities","","Yes",NA,"",1,35,"PM",2019-01-17 13:35:00,365,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_WBz00Tx3OKdaf1D","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-17,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,55,"PM",2019-01-17 13:55:00,"Home activities","","Yes",NA,"",2,45,"PM",2019-01-17 14:45:00,50,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_WBz00Tx3OKdaf1D","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-17,4,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",2,55,"PM",2019-01-17 14:55:00,"Work activities","","Yes",NA,"",6,10,"PM",2019-01-17 18:10:00,195,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_WBz00Tx3OKdaf1D","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-17,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",6,20,"PM",2019-01-17 18:20:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-18 03:00:00,520,NA,"",NA,NA,""
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-18 03:00:00,"Home activities","","Yes",NA,"",7,20,"AM",2019-01-18 07:20:00,260,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,30,"AM",2019-01-18 07:30:00,"Work activities","","Yes",NA,"",11,55,"AM",2019-01-18 11:55:00,265,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",12,5,"PM",2019-01-18 12:05:00,"Home activities","","Yes",NA,"",12,15,"PM",2019-01-18 12:15:00,10,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",12,25,"PM",2019-01-18 12:25:00,"Eat meal at restaurant","","Yes",NA,"",12,45,"PM",2019-01-18 12:45:00,20,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",12,55,"PM",2019-01-18 12:55:00,"Home activities","","Yes",NA,"",1,0,"PM",2019-01-18 13:00:00,5,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,6,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",1,10,"PM",2019-01-18 13:10:00,"Work activities","","Yes",NA,"",6,0,"PM",2019-01-18 18:00:00,290,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,7,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",6,10,"PM",2019-01-18 18:10:00,"Home activities","","Yes",NA,"",7,0,"PM",2019-01-18 19:00:00,50,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,8,"Other place","","","","","",NA,NA,"","",FALSE,"490050011011",7,5,"PM",2019-01-18 19:05:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",7,40,"PM",2019-01-18 19:40:00,35,"Car/Van/Truck/SUV Passenger","","1","Primary household vehicle",""
"R_1feoHICCaMCWaLB","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-18,9,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",7,45,"PM",2019-01-18 19:45:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-19 03:00:00,435,NA,"",NA,NA,""
"R_2eWkXoggj5IoOIe","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-19,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-19 03:00:00,"Home activities","","Yes",NA,"",2,20,"PM",2019-01-19 14:20:00,680,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_2eWkXoggj5IoOIe","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-19,2,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",2,30,"PM",2019-01-19 14:30:00,"Eat meal at restaurant","","Yes",NA,"",3,20,"PM",2019-01-19 15:20:00,50,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_2eWkXoggj5IoOIe","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-19,3,"Other place","","","","","",NA,NA,"","",FALSE,"490050006002",3,25,"PM",2019-01-19 15:25:00,"Shopping (groceries, clothing, convenience store, etc)","","Yes",NA,"",3,50,"PM",2019-01-19 15:50:00,25,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_2eWkXoggj5IoOIe","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-19,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050003003",4,0,"PM",2019-01-19 16:00:00,"Social or entertainment activities (friends/relatives, movie, etc.)","","Yes",NA,"",4,20,"PM",2019-01-19 16:20:00,20,"Car/Van/Truck/SUV Driver","","1","Primary household vehicle",""
"R_2eWkXoggj5IoOIe","R_QmFhomy4UaJfVyF",1171,2,"","DIARY12",2019-01-19,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",4,30,"PM",2019-01-19 16:30:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-20 03:00:00,630,NA,"",NA,NA,""
"R_2v1y1VUYOTNi5Uk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY3",2019-01-29,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-29 03:00:00,"Home activities","","Yes",NA,"",6,55,"AM",2019-01-29 06:55:00,235,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_2v1y1VUYOTNi5Uk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY3",2019-01-29,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,5,"AM",2019-01-29 07:05:00,"Work activities","","Yes",NA,"",12,20,"PM",2019-01-29 12:20:00,315,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
"R_2v1y1VUYOTNi5Uk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY3",2019-01-29,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",12,30,"PM",2019-01-29 12:30:00,"Home activities","","Yes",NA,"",1,25,"PM",2019-01-29 13:25:00,55,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_2v1y1VUYOTNi5Uk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY3",2019-01-29,4,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",1,35,"PM",2019-01-29 13:35:00,"Work activities","","Yes",NA,"",5,20,"PM",2019-01-29 17:20:00,225,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_2v1y1VUYOTNi5Uk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY3",2019-01-29,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",5,30,"PM",2019-01-29 17:30:00,"Home activities","","No",NA,"",3,0,"AM",2019-01-30 03:00:00,570,NA,"",NA,NA,""
"R_2TS0lwIrGyhiRIk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY4",2019-01-30,1,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",3,0,"AM",2019-01-30 03:00:00,"Home activities","","Yes",NA,"",7,10,"AM",2019-01-30 07:10:00,250,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4"
"R_2TS0lwIrGyhiRIk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY4",2019-01-30,2,"Primary job","","","","","",NA,NA,"","",FALSE,"490050011013",7,20,"AM",2019-01-30 07:20:00,"Work activities","","Yes",NA,"",1,5,"PM",2019-01-30 13:05:00,345,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi a4"
"R_2TS0lwIrGyhiRIk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY4",2019-01-30,3,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,10,"PM",2019-01-30 13:10:00,"Home activities","","Yes",NA,"",1,10,"PM",2019-01-30 13:10:00,0,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Audi A4 "
"R_2TS0lwIrGyhiRIk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY4",2019-01-30,4,"Other place","","","","","",NA,NA,"","",FALSE,"490050005021",1,20,"PM",2019-01-30 13:20:00,"Eat meal at restaurant","","Yes",NA,"",1,45,"PM",2019-01-30 13:45:00,25,"Car/Van/Truck/SUV Driver","","1","Other household vehicle (please describe)","Audi A4 "
"R_2TS0lwIrGyhiRIk","R_QmFhomy4UaJfVyF",1171,2,"","DIARY4",2019-01-30,5,"Home","","","","","",NA,NA,"","",FALSE,"490050010022",1,55,"PM",2019-01-30 13:55:00,"Home activities","","Yes",NA,"",1,55,"PM",2019-01-30 13:55:00,0,"Car/Van/Truck/SUV Driver","","0 (none)","Other household vehicle (please describe)","Audi A4 "
